1412330
0330000
0382000
03a4000
2390012
2200022
0101020
2370002
0210020
2400002
0290000
0070310
0580020
0311010
00b0020
0302020
1312011
1390011
2020012
0534000
0331200
0310000
0080010
0100310
0460000
0210010
0130020
0330010
0262020
0470010
0120010
03a0010
0381100
2220022
1190011
2341012
1030021
1120001
3190203
0040010
0380010
0424310
0000000
2090012
0292220
0090000
1040121
0203000
04a0000
1470011
0470200
0360000
04b0320
0021020
3300423
2280022
0204420
2120002
0430000
3000103
0064000
0461020
0431220
0311000
0382010
2323102
0113000
03b0010
0010000
0500100
0200400
0000110
0281010
0180010
0010120
0010020
0490010
02a1020
0333020
0340020
0260000
0193010
0180210
2500002
2090002
0473020
0202000
0003020
0200320
0490200
0420200
0260200
0110200
0290220
2260012
0310220
0360210
2191012
2390102
0330320
3280023
0090310
0390310
04b0010
0081000
0040100
0230100
04a0020
0490020
0181100
1080001
0200410
03b0000
2080012
0241000
0432010
1200401
3020003
2320122
1080021
0110010
0300310
0410000
0340000
0300000
0000100
3490003
1004001
1460001
2110012
0012010
1001021
0380300
0310010
0310100
0270010
20a2012
0272010
0100100
0401100
0490000
0330100
0080000
0340400
2220002
0260010
0280300
2100002
0240010
0320300
1140001
1210001
0380320
0130010
00b0420
1332311
02a0300
00b2010
0073020
02a3010
0111020
2390002
0110020
3140023
0301000
0090300
3060403
0093010
0204010
0284000
0230220
0392010
0220010
2340022
0330210
0284010
0170020
0390110
0020020
0403300
2003322
3390003
2210022
0104020
1101001
0431100
23a0002
0133100
0040220
0482110
2010022
0300110
0080110
0113020
0203010
0220100
2310012
2590002
0084010
0431000
1320001
0260310
0002000
0080200
0280010
2470022
0310020
0261120
0140410
0271010
0300120
0170010
0380110
0291020
3380003
0480010
0350020
0553010
0231220
0200210
0470100
0420000
0090200
0070010
0320000
0430020
0480200
00a0020
0320410
0001400
1311111
0393000
0120210
0280310
0190410
1220111
1340001
0170420
01a2020
0400110
0010100
00b0010
2390202
1010001
0430120
0300200
0240300
0290210
0360020
0040000
0230000
2290102
0030110
0081210
0062410
0093000
2010002
2110002
0090020
0120110
0200020
0390300
0100020
0170000
0230010
0110110
0070020
0390200
0290300
0271000
0570020
0270000
0140200
0410020
0391010
0420010
1000001
0082020
2430002
0291110
0121010
0140000
0190220
1391001
02a0010
0190110
0384100
0302000
0060000
0290100
0390120
0374010
2390022
0110100
0294010
0210000
2360002
2332002
0100010
0030010
0120000
0402020
01b0000
20a0002
0020010
0410010
0022020
03a0020
0180400
0170210
0280000
0130120
3300013
0060020
0240100
2400022
0343010
0510220
0000120
0390210
0470020
23b0002
02a0100
0350010
0380020
2180002
01a0000
01a0420
0090100
0040020
0340120
02a0000
0314000
0020310
1020021
0004320
0280020
2094102
0380000
0540100
0190010
0292300
0190000
2180022
22a2022
0102010
2080022
2280012
0430010
0153000
0150010
2514002
1400001
0390410
0111000
0380100
2211322
0411000
23b0302
3100003
2100022
0251020
2290002
0360010
00b3000
0023020
0302420
0200000
0002010
2022012
0363010
0080320
0213000
0382020
1230021
4238320
0412100
20b0050
6289030
1402000
6373000
4436250
0070530
1407680
4494102
8393040
0685162
5403700
4228002
0330110
3391460
33a6212
5309613
4115050
0508030
2781420
6188010
5492042
0493111
0608400
2517650
3432042
1623300
0097253
0724040
0231161
0618310
619b003
16b3612
0283342
1198421
1171120
03a3150
4430040
6080451
50b0581
0573510
0040042
44a3411
058a730
0230310
0140020
0193000
0200010
0280110
0350410
3570003
0557470
1035222
1052010
0480760
0400140
8597601
8475020
4098621
2791661
2180460
7479050
2596142
0648100
600b001
0708010
07a4042
23a3380
351b200
0502160
0050823
24a0022
